id,uniq_id,date_time,city_id,city_name,customer_id,first_name,last_name,item_id,item_name,quantity,payment_amount
16,df9203af1f6cc311ac94ddca3ebc4617,2024-02-25T00:00:00,0,Москва,2407,Петр,Кузнецов,2,Молоко 5%,3,450
17,d09f14b4f3b265a1c080552aff646ecb,2024-02-25T00:00:00,0,Москва,1310,Евгения,Волкова,4,Сахар песок,2,100
18,27057d39f701a1d951810bc518ad735a,2024-02-25T00:00:00,1,Ростов,9010,Надежда,Великая,10,Томаты,3,150
19,b64516d9c3c372ef9d3aa6abb0c8883a,2024-02-25T00:00:00,2,Ярославль,615,Александра,Егорова,0,Молоко 1%,5,500
20,3c5d9e0c2d7d0097b1d9b09711cad66a,2024-02-25T00:00:00,2,Ярославль,4900,Сергей,Новиков,4,Сахар песок,4,200
21,7ae0c6a04b53862cf26c2f591a1cf46f,2024-02-25T00:00:00,0,Москва,701,Иван,Соколов,1,Молоко 3%,4,480
22,d66a09d18f275c213d18ca382abb8686,2024-02-25T00:00:00,2,Ярославль,4903,Сергей,Новиков,9,Ручка шариковая,1,45
23,e5d2710fe7d07cb21ad099360f2cc7f3,2024-02-25T00:00:00,2,Ярославль,1107,Евгений,Петров,7,Средство для мытья посуды,2,400
24,07a78e50b658c64b8df15e9dcdace400,2024-02-25T00:00:00,2,Ярославль,3419,Светлана,Алексеева,10,Томаты,2,100
25,4ac8261128cd62e0d94ec00180dff371,2024-02-25T00:00:00,0,Москва,8207,Геннадий,Сидоров,2,Молоко 5%,4,600
26,ec4a9279c1fa982e9562aebb1eac76d3,2024-02-25T00:00:00,0,Москва,4900,Сергей,Новиков,10,Томаты,2,100
27,d66ad237f757535e195c90da4e8fd807,2024-02-25T00:00:00,0,Москва,3100,Олег,Петров,1,Молоко 3%,4,480
28,eb906768c2dab868205152a20eea1591,2024-02-25T00:00:00,2,Ярославль,6904,Алексей,Новиков,6,Яблоко,2,280
29,6b23eb6cc27b821b315c12916c21f52c,2024-02-25T00:00:00,2,Ярославль,108,Иван,Петров,0,Молоко 1%,4,400
30,4342c545d363fc012e88483dbb6666d6,2024-02-25T00:00:00,0,Москва,7906,Константин,Новиков,1,Молоко 3%,1,120
31,5bacdd5ccb6634f725ebabd00c4b65ce,2024-02-25T00:00:00,1,Ростов,5001,Александр,Иванов,9,Ручка шариковая,1,45
32,afc085baa09d045c5712d41ac0af8771,2024-02-25T00:00:00,2,Ярославль,415,Александра,Алексеева,7,Средство для мытья посуды,4,800
33,006b8985d13ca794dfa313b3e41bf40b,2024-02-25T00:00:00,2,Ярославль,8618,Снежанна,Егорова,5,Яблоко молодильное,1,400
34,db5a902e09400d9f043976b371de34be,2024-02-25T00:00:00,2,Ярославль,1803,Евгений,Михайлов,10,Томаты,4,200
35,67527c3ad135b3cf014b5b504d10524a,2024-02-25T00:00:00,0,Москва,3808,Олег,Михайлов,7,Средство для мытья посуды,5,1000
36,9556bf30f64b5c587d1354d623221b67,2024-02-25T00:00:00,2,Ярославль,2618,Ольга,Егорова,4,Сахар песок,5,250
37,46ce4695c3de57549393801dd7ae7188,2024-02-25T00:00:00,0,Москва,1213,Евгения,Морозова,5,Яблоко молодильное,1,400
38,7a4522ae18c6aa11c1d0009ed45760fc,2024-02-25T00:00:00,1,Ростов,2912,Ольга,Орлова,8,Лампочка LED,2,600
39,14855ebb608c8c7a7e3ddd5fd95eaf0c,2024-02-25T00:00:00,0,Москва,4510,Екатерина,Лебедева,4,Сахар песок,5,250
40,3b806a225746717f9b5c582be50afd24,2024-02-25T00:00:00,1,Ростов,5909,Александр,Новиков,3,Устройство для нагревания табака Трубка Мира,5,2500
41,16b16314f54a4424203aa981df7cdbec,2024-02-25T00:00:00,2,Ярославль,7804,Константин,Михайлов,3,Устройство для нагревания табака Трубка Мира,2,1000
42,f2c5033b99c078c4b0cad151eb885ea7,2024-02-25T00:00:00,2,Ярославль,7700,Константин,Соколов,5,Яблоко молодильное,1,400
43,4d51a3ca04fbe5bd21cd1b80b1dfe598,2024-02-25T00:00:00,0,Москва,7910,Анна,Орлова,6,Яблоко,3,420
44,00827dad2f745ba570fc4343ebc789b0,2024-02-25T00:00:00,0,Москва,9003,Эдуард,Иванов,0,Молоко 1%,1,100
45,79acb4b71494a73d5dbdb08e5d2d6e08,2024-02-25T00:00:00,2,Ярославль,9701,Эдуард,Соколов,11,Хлеб ржаной,3,60
46,e014a6b7820d0920ecaa89c07eaec093,2024-02-25T00:00:00,0,Москва,8807,Геннадий,Михайлов,0,Молоко 1%,5,500
47,146bad3c7c033bdde15cd7afa9bfe905,2024-02-25T00:00:00,0,Москва,9911,Надежда,Орлова,4,Сахар песок,5,250
48,1d06b0f54288b4b970d50ba8efcb0f2f,2024-02-25T00:00:00,0,Москва,8410,Снежанна,Алексеева,5,Яблоко молодильное,1,400
49,11594be3307440ee0dc86a155f168be1,2024-02-25T00:00:00,0,Москва,4311,Екатерина,Волкова,5,Яблоко молодильное,4,1600
50,65a5cdb820da0eb8cebc7bd442d6f39a,2024-02-25T00:00:00,1,Ростов,7503,Константин,Попов,11,Хлеб ржаной,3,60
51,b737173bcbcaf3f4a9f9d1aa26109292,2024-02-25T00:00:00,2,Ярославль,8803,Геннадий,Михайлов,7,Средство для мытья посуды,3,600
52,09c770abfe0fe4c5cd5a9651f235df8a,2024-02-25T00:00:00,2,Ярославль,6003,Алексей,Иванов,2,Молоко 5%,3,450
53,9f9e9dbff129b3a44c5d036f05a22e78,2024-02-25T00:00:00,1,Ростов,7910,Анна,Орлова,10,Томаты,1,50
54,f5270eb403a947eb23fd3dffeee17f85,2024-02-25T00:00:00,2,Ярославль,7104,Константин,Петров,3,Устройство для нагревания табака Трубка Мира,1,500
55,e1d720fd0b7ca61ad6fc67d922dac4c1,2024-02-25T00:00:00,0,Москва,5412,Оксана,Алексеева,0,Молоко 1%,4,400
56,e19bb91d4b4b1bdd37928191b16845f5,2024-02-25T00:00:00,1,Ростов,9215,Надежда,Морозова,5,Яблоко молодильное,1,400
57,b78c7eb65da6e9a8cd624e239658f4a9,2024-02-25T00:00:00,2,Ярославль,7801,Константин,Михайлов,1,Молоко 3%,4,480
58,a12ece33e8e6f2ad57ee9cc0feec53b5,2024-02-25T00:00:00,1,Ростов,1814,Евгения,Козлова,1,Молоко 3%,5,600
59,d6a07a6ff1a0176a7c9cf8187706e6fb,2024-02-25T00:00:00,0,Москва,6017,Елизавета,Великая,7,Средство для мытья посуды,1,200
60,cc12fc7c67fc9f78e0ea7f8f7196847f,2024-02-25T00:00:00,2,Ярославль,8211,Снежанна,Морозова,7,Средство для мытья посуды,1,200
61,fcf06f9d7416902044d730b72e2b8be1,2024-02-25T00:00:00,0,Москва,5117,Оксана,Федорова,7,Средство для мытья посуды,4,800
62,d4163fac65a109a169c03f9f383be7dc,2024-02-25T00:00:00,1,Ростов,9601,Эдуард,Васильев,1,Молоко 3%,5,600
63,9efe65dd306ac4157ae789c6b8c44bb8,2024-02-25T00:00:00,1,Ростов,1313,Евгения,Волкова,5,Яблоко молодильное,4,1600
64,05ff7fcdfe0f502911c99b31f0b4c088,2024-02-25T00:00:00,2,Ярославль,503,Иван,Попов,9,Ручка шариковая,4,180
65,928e945869191fc724ec027d09fe9b13,2024-02-25T00:00:00,1,Ростов,6505,Алексей,Попов,0,Молоко 1%,1,100
66,408ee0338f200f934d7644d441c9b6c6,2024-02-25T00:00:00,0,Москва,5612,Оксана,Егорова,5,Яблоко молодильное,5,2000
67,d7f3188cda332ebb390cfe3dd0c1481d,2024-02-25T00:00:00,1,Ростов,4701,Сергей,Соколов,6,Яблоко,5,700
68,416d0451c3c21da560919cf741d3e73c,2024-02-25T00:00:00,0,Москва,704,Иван,Соколов,9,Ручка шариковая,2,90
69,df427baeb27d02d7f54be20e0f557b39,2024-02-25T00:00:00,0,Москва,408,Иван,Кузнецов,9,Ручка шариковая,4,180
70,fccab5a614f905dcfc13018a813ec4ac,2024-02-25T00:00:00,1,Ростов,4907,Сергей,Новиков,11,Хлеб ржаной,3,60
71,81b0000d93984cb3af29374da4c70c0a,2024-02-25T00:00:00,1,Ростов,2219,Ольга,Морозова,2,Молоко 5%,5,750
72,54b2c37389fca35857971cdfdd30cba1,2024-02-25T00:00:00,0,Москва,7212,Анна,Морозова,2,Молоко 5%,4,600
73,440d67b76993729e2f1aab2a2f7cdd70,2024-02-25T00:00:00,1,Ростов,4,Иван,Иванов,1,Молоко 3%,1,120
74,71cb1fd92372aafd8efb48020659d1aa,2024-02-25T00:00:00,2,Ярославль,9903,Эдуард,Новиков,9,Ручка шариковая,3,135
75,f6c78a63f9275f36de48b0dc1be8feaa,2024-02-25T00:00:00,2,Ярославль,4107,Сергей,Петров,6,Яблоко,5,700
76,5128023a7b1ef1817bb23f737dc09f93,2024-02-25T00:00:00,2,Ярославль,7201,Константин,Сидоров,1,Молоко 3%,5,600
77,0a463062b24e56cc5c08f6620595a232,2024-02-25T00:00:00,0,Москва,1311,Евгения,Волкова,1,Молоко 3%,1,120
78,b0e2efb8c3551f54d3973b4f46caa591,2024-02-25T00:00:00,2,Ярославль,9519,Надежда,Лебедева,11,Хлеб ржаной,4,80
79,f4fd108055df68acb60c78990993da62,2024-02-25T00:00:00,1,Ростов,4609,Сергей,Васильев,2,Молоко 5%,5,750
80,87dce8a8225771c209751e8465593818,2024-02-25T00:00:00,1,Ростов,6505,Алексей,Попов,2,Молоко 5%,4,600
81,4f4667943da7e53e506f28dd7c8385d5,2024-02-25T00:00:00,0,Москва,6101,Алексей,Петров,4,Сахар песок,4,200
82,98b5cf70eebd4b44dae51aaae5029439,2024-02-25T00:00:00,1,Ростов,4517,Екатерина,Лебедева,6,Яблоко,1,140
83,a9519b1c9ed61bfbee52acb5a5b64242,2024-02-25T00:00:00,2,Ярославль,2306,Петр,Смирнов,8,Лампочка LED,4,1200
84,e33c1d42a10b1f27263552ea42fcfa6a,2024-02-25T00:00:00,1,Ростов,6200,Алексей,Сидоров,5,Яблоко молодильное,1,400
85,099501ab70ffd66f07926afb59588d82,2024-02-25T00:00:00,1,Ростов,1605,Евгений,Васильев,7,Средство для мытья посуды,5,1000
86,d7e33866e2794b65c7475d213e8a31ee,2024-02-25T00:00:00,2,Ярославль,1919,Евгения,Орлова,8,Лампочка LED,3,900
87,f2701b6f0b4d30911f70023440aea584,2024-02-25T00:00:00,1,Ростов,4107,Сергей,Петров,3,Устройство для нагревания табака Трубка Мира,2,1000
88,5f06e9eaf50c328121da481990ead399,2024-02-25T00:00:00,1,Ростов,9212,Надежда,Морозова,0,Молоко 1%,1,100
89,0b198c28fa1d04194a7150978a903244,2024-02-25T00:00:00,0,Москва,512,Александра,Лебедева,9,Ручка шариковая,5,225
90,aa55f0ede968c239eaaf7b9a04d736bd,2024-02-25T00:00:00,1,Ростов,5603,Александр,Васильев,9,Ручка шариковая,4,180
91,c5fad7381c7e1c7008107139360fe8df,2024-02-25T00:00:00,1,Ростов,2717,Ольга,Павлова,6,Яблоко,1,140
92,9b3a68d542e91bd6d4eeb719f5e88d62,2024-02-25T00:00:00,1,Ростов,8112,Снежанна,Федорова,6,Яблоко,3,420
93,4c2638e0a75ef69cba4e0192afc26f81,2024-02-25T00:00:00,1,Ростов,6103,Алексей,Петров,11,Хлеб ржаной,4,80
94,d3ed557f332da1cb5203409bbc65c54e,2024-02-25T00:00:00,2,Ярославль,8612,Снежанна,Егорова,3,Устройство для нагревания табака Трубка Мира,2,1000
95,9d3ea8a5ef36587033711d13dbf7c1ea,2024-02-25T00:00:00,2,Ярославль,700,Иван,Соколов,6,Яблоко,1,140
96,c6353633b950cdd5d2c57dd6ac4122d8,2024-02-25T00:00:00,1,Ростов,9913,Надежда,Орлова,3,Устройство для нагревания табака Трубка Мира,1,500
97,95c86e391f810e128785ba10a86b6dd5,2024-02-25T00:00:00,0,Москва,5111,Оксана,Федорова,7,Средство для мытья посуды,3,600
98,ce4db456b15c008ac080c0cce6ed0b8d,2024-02-25T00:00:00,0,Москва,8812,Снежанна,Козлова,6,Яблоко,2,280
99,fe72296c0ca623fb7b8ebd799254db5f,2024-02-25T00:00:00,1,Ростов,405,Иван,Кузнецов,6,Яблоко,5,700
100,24bfe788150ab9c86d2f42b6992d0729,2024-02-25T00:00:00,2,Ярославль,4111,Екатерина,Федорова,8,Лампочка LED,3,900
101,647e8cb49b0f2d17ce4ef98830556a54,2024-02-25T00:00:00,1,Ростов,1013,Евгения,Великая,7,Средство для мытья посуды,3,600
102,09802dbd79c91dc1673ec58b946a6fbd,2024-02-25T00:00:00,1,Ростов,9912,Надежда,Орлова,10,Томаты,3,150
103,20eb0e9f7272ee2e1aa618f09934695e,2024-02-25T00:00:00,1,Ростов,8512,Снежанна,Лебедева,8,Лампочка LED,4,1200
104,807a0a291b6411b642dac56afbc4e3eb,2024-02-25T00:00:00,2,Ярославль,1313,Евгения,Волкова,2,Молоко 5%,3,450
105,e18bed6240ac53dc5515b32c2004a3ea,2024-02-25T00:00:00,0,Москва,6900,Алексей,Новиков,9,Ручка шариковая,5,225
106,0302581c0e475f7dd98a2b639797d115,2024-02-25T00:00:00,2,Ярославль,7116,Анна,Федорова,4,Сахар песок,5,250
107,016f757d5fc830c10ab10a3ef1db13c7,2024-02-25T00:00:00,0,Москва,4800,Сергей,Михайлов,9,Ручка шариковая,3,135
108,99a0e5a16aacff7ad9aea67c544ee879,2024-02-25T00:00:00,1,Ростов,314,Александра,Волкова,2,Молоко 5%,4,600
109,d0f12093d88b14f81c54d33f0f057416,2024-02-25T00:00:00,2,Ярославль,9517,Надежда,Лебедева,11,Хлеб ржаной,3,60
110,df731026c2d2ef83f82aac3faa0bdd44,2024-02-25T00:00:00,1,Ростов,8303,Геннадий,Смирнов,9,Ручка шариковая,4,180
111,f6a17947c64e0691404cc703b1133aaa,2024-02-25T00:00:00,2,Ярославль,7616,Анна,Егорова,10,Томаты,1,50
112,8abb3cf19df7c0dcc2f494f0984a2353,2024-02-25T00:00:00,1,Ростов,9805,Эдуард,Михайлов,0,Молоко 1%,2,200
113,bf909c556b92e9fc60e5ee62baeb42aa,2024-02-25T00:00:00,1,Ростов,7703,Константин,Соколов,6,Яблоко,2,280
114,530633a653f5fa293bc20496845f9445,2024-02-25T00:00:00,2,Ярославль,5412,Оксана,Алексеева,6,Яблоко,3,420
115,1c80132dfbcbc4ea359ea244a6f82e5d,2024-02-25T00:00:00,2,Ярославль,502,Иван,Попов,8,Лампочка LED,3,900
116,da34712579b9cce788cd79c57532f9b5,2024-02-25T00:00:00,0,Москва,9907,Эдуард,Новиков,8,Лампочка LED,4,1200
117,26bbe94ecaf7a2bb576bfa41f1903431,2024-02-25T00:00:00,0,Москва,414,Александра,Алексеева,8,Лампочка LED,5,1500
118,7bc3554b5e791804f05f55b3d47ddd0c,2024-02-25T00:00:00,2,Ярославль,5203,Александр,Сидоров,7,Средство для мытья посуды,5,1000
119,bee052f31610d3ea8e5c8dad2b3df094,2024-02-25T00:00:00,0,Москва,8118,Снежанна,Федорова,11,Хлеб ржаной,3,60
120,33ae285340555cbbc1f6a462eb0219cd,2024-02-25T00:00:00,0,Москва,804,Иван,Михайлов,9,Ручка шариковая,1,45
121,53adfe323a6b6b93cd7a4fcf387ac073,2024-02-25T00:00:00,1,Ростов,3802,Олег,Михайлов,9,Ручка шариковая,3,135
122,92013e8a4a3eaeb5dcb74f3368f327eb,2024-02-25T00:00:00,1,Ростов,9705,Эдуард,Соколов,2,Молоко 5%,5,750
123,d88c309aefd8db61f1f742984852bf6c,2024-02-25T00:00:00,0,Москва,513,Александра,Лебедева,5,Яблоко молодильное,1,400
124,3f257fbf9b7ce4c779a666b205fd3ad4,2024-02-25T00:00:00,0,Москва,8404,Геннадий,Кузнецов,6,Яблоко,4,560
125,4792c733e6052520ec037c1071754891,2024-02-25T00:00:00,2,Ярославль,1807,Евгений,Михайлов,8,Лампочка LED,4,1200
126,657f94c1b7b85c86bd2be206b830ed60,2024-02-25T00:00:00,1,Ростов,700,Иван,Соколов,11,Хлеб ржаной,2,40
127,fdbc52f18eb9bfb96f8e099fc6df8732,2024-02-25T00:00:00,1,Ростов,4600,Сергей,Васильев,1,Молоко 3%,3,360
128,fb5cefbde10f06e310ef18f89d09bfc1,2024-02-25T00:00:00,2,Ярославль,6817,Елизавета,Козлова,2,Молоко 5%,2,300
129,e31d7b719553916501b7ed556762deab,2024-02-25T00:00:00,0,Москва,7303,Константин,Смирнов,1,Молоко 3%,3,360
130,24c9739972cadb15a81f2ee2bcf2daa1,2024-02-25T00:00:00,2,Ярославль,9119,Надежда,Федорова,2,Молоко 5%,4,600
131,3c6c84284d5be255cc85b97bae8655e2,2024-02-25T00:00:00,1,Ростов,317,Александра,Волкова,11,Хлеб ржаной,3,60
132,52e1c62140a68aef86507496219bba4d,2024-02-25T00:00:00,0,Москва,5204,Александр,Сидоров,10,Томаты,5,250
133,fb6d209240413271b4d1d197b6dd1ab0,2024-02-25T00:00:00,1,Ростов,7119,Анна,Федорова,3,Устройство для нагревания табака Трубка Мира,1,500
134,9f937cfaa307f2a5666735706b358ba2,2024-02-25T00:00:00,0,Москва,4305,Сергей,Смирнов,4,Сахар песок,5,250
135,eac915171ca96ce387c3f07f2172c2ea,2024-02-25T00:00:00,2,Ярославль,1801,Евгений,Михайлов,0,Молоко 1%,5,500
136,1b0811c3982cf03101a3631791125fa9,2024-02-25T00:00:00,0,Москва,3101,Олег,Петров,10,Томаты,4,200
137,67b8abeccaf6889952b3d11a9763fd35,2024-02-25T00:00:00,2,Ярославль,8101,Геннадий,Петров,1,Молоко 3%,3,360
138,80626719a342f31c97ad0f6abcef17e2,2024-02-25T00:00:00,2,Ярославль,1204,Евгений,Сидоров,8,Лампочка LED,4,1200
139,20d26a3cc96cc20a94c836061e7966c4,2024-02-25T00:00:00,2,Ярославль,2016,Ольга,Великая,7,Средство для мытья посуды,2,400
140,c7c52f74d7eb9f817ac108694c9b9f02,2024-02-25T00:00:00,2,Ярославль,9003,Эдуард,Иванов,4,Сахар песок,2,100
141,edc91bdcc37e15b30c75e9ee0d697363,2024-02-25T00:00:00,0,Москва,9415,Надежда,Алексеева,0,Молоко 1%,5,500
142,785c48eb5176b4bfc33b6b853119d8de,2024-02-25T00:00:00,2,Ярославль,5402,Александр,Кузнецов,10,Томаты,4,200
143,3cea524f31bea8f8f43dab2439c220e9,2024-02-25T00:00:00,1,Ростов,513,Александра,Лебедева,9,Ручка шариковая,4,180
144,c8d3d8211d34956cdc5a26850df18e24,2024-02-25T00:00:00,0,Москва,4904,Сергей,Новиков,11,Хлеб ржаной,1,20
145,aa0f28dcbfe709fca6e81490fb3dc88d,2024-02-25T00:00:00,0,Москва,3717,Светлана,Павлова,2,Молоко 5%,2,300
146,433264b5385fdaf50392875e51b93460,2024-02-25T00:00:00,1,Ростов,4905,Сергей,Новиков,9,Ручка шариковая,5,225
147,ec2d44cbdcafe7b399d605e955df83be,2024-02-25T00:00:00,0,Москва,408,Иван,Кузнецов,5,Яблоко молодильное,5,2000
148,091610112b9ea0b84489d4431be99e88,2024-02-25T00:00:00,0,Москва,6417,Елизавета,Алексеева,2,Молоко 5%,1,150
149,f965dae14a7fb30e995ab235fc27f498,2024-02-25T00:00:00,1,Ростов,6,Иван,Иванов,0,Молоко 1%,2,200
150,9a1e14564e439495524442140786afd7,2024-02-25T00:00:00,0,Москва,1200,Евгений,Сидоров,3,Устройство для нагревания табака Трубка Мира,3,1500
151,2ccf30d3d4591b5be2a94eb0a8f74f22,2024-02-25T00:00:00,1,Ростов,1201,Евгений,Сидоров,5,Яблоко молодильное,2,800
152,72b55fb48d5e69cc3716df423dcf9c73,2024-02-25T00:00:00,0,Москва,4711,Екатерина,Павлова,2,Молоко 5%,3,450
153,76b46b1432fcdf8cb99af9451c3ffc7d,2024-02-25T00:00:00,1,Ростов,8314,Снежанна,Волкова,7,Средство для мытья посуды,2,400
154,b6b6e1096002b5c639c3a95360609c5d,2024-02-25T00:00:00,0,Москва,710,Александра,Павлова,11,Хлеб ржаной,2,40
155,87a128c65cc777c65c3dbb8860d36288,2024-02-25T00:00:00,0,Москва,4906,Сергей,Новиков,2,Молоко 5%,1,150
156,ecad3d8b014b8f12474240fd6efa43e3,2024-02-25T00:00:00,0,Москва,1519,Евгения,Лебедева,1,Молоко 3%,1,120
157,0dbc357cd323ea98e3311cd0f30b0071,2024-02-25T00:00:00,1,Ростов,5114,Оксана,Федорова,4,Сахар песок,3,150
158,7a75c70f77aaeade03f8bd401f044b6b,2024-02-25T00:00:00,2,Ярославль,6700,Алексей,Соколов,9,Ручка шариковая,3,135
159,c60421b0b68ac8a71d452ed21bc96a62,2024-02-25T00:00:00,1,Ростов,2200,Петр,Сидоров,9,Ручка шариковая,4,180
160,6ea1dc13c75389220bcdd7ccbf3d3490,2024-02-25T00:00:00,0,Москва,4107,Сергей,Петров,3,Устройство для нагревания табака Трубка Мира,2,1000
161,5f06e9eaf50c328121da481990ead399,2024-02-25T00:00:00,1,Ростов,9212,Надежда,Морозова,0,Молоко 1%,1,100
162,0b198c28fa1d04194a7150978a903244,2024-02-25T00:00:00,0,Москва,512,Александра,Лебедева,9,Ручка шариковая,5,225
163,aa55f0ede968c239eaaf7b9a04d736bd,2024-02-25T00:00:00,1,Ростов,5603,Александр,Васильев,9,Ручка шариковая,4,180
164,c5fad7381c7e1c7008107139360fe8df,2024-02-25T00:00:00,1,Ростов,2717,Ольга,Павлова,6,Яблоко,1,140
165,9b3a68d542e91bd6d4eeb719f5e88d62,2024-02-25T00:00:00,1,Ростов,8112,Снежанна,Федорова,6,Яблоко,3,420
166,4c2638e0a75ef69cba4e0192afc26f81,2024-02-25T00:00:00,1,Ростов,6103,Алексей,Петров,11,Хлеб ржаной,4,80
167,d3ed557f332da1cb5203409bbc65c54e,2024-02-25T00:00:00,2,Ярославль,8612,Снежанна,Егорова,3,Устройство для нагревания табака Трубка Мира,2,1000
168,9d3ea8a5ef36587033711d13dbf7c1ea,2024-02-25T00:00:00,2,Ярославль,700,Иван,Соколов,6,Яблоко,1,140
169,c6353633b950cdd5d2c57dd6ac4122d8,2024-02-25T00:00:00,1,Ростов,9913,Надежда,Орлова,3,Устройство для нагревания табака Трубка Мира,1,500
170,95c86e391f810e128785ba10a86b6dd5,2024-02-25T00:00:00,0,Москва,5111,Оксана,Федорова,7,Средство для мытья посуды,3,600
171,ce4db456b15c008ac080c0cce6ed0b8d,2024-02-25T00:00:00,0,Москва,8812,Снежанна,Козлова,6,Яблоко,2,280
172,fe72296c0ca623fb7b8ebd799254db5f,2024-02-25T00:00:00,1,Ростов,405,Иван,Кузнецов,6,Яблоко,5,700
173,24bfe788150ab9c86d2f42b6992d0729,2024-02-25T00:00:00,2,Ярославль,4111,Екатерина,Федорова,8,Лампочка LED,3,900
174,647e8cb49b0f2d17ce4ef98830556a54,2024-02-25T00:00:00,1,Ростов,1013,Евгения,Великая,7,Средство для мытья посуды,3,600
175,09802dbd79c91dc1673ec58b946a6fbd,2024-02-25T00:00:00,1,Ростов,9912,Надежда,Орлова,10,Томаты,3,150
176,20eb0e9f7272ee2e1aa618f09934695e,2024-02-25T00:00:00,1,Ростов,8512,Снежанна,Лебедева,8,Лампочка LED,4,1200
177,807a0a291b6411b642dac56afbc4e3eb,2024-02-25T00:00:00,2,Ярославль,1313,Евгения,Волкова,2,Молоко 5%,3,450
178,e18bed6240ac53dc5515b32c2004a3ea,2024-02-25T00:00:00,0,Москва,6900,Алексей,Новиков,9,Ручка шариковая,5,225
179,0302581c0e475f7dd98a2b639797d115,2024-02-25T00:00:00,2,Ярославль,7116,Анна,Федорова,4,Сахар песок,5,250
180,016f757d5fc830c10ab10a3ef1db13c7,2024-02-25T00:00:00,0,Москва,4800,Сергей,Михайлов,9,Ручка шариковая,3,135
181,99a0e5a16aacff7ad9aea67c544ee879,2024-02-25T00:00:00,1,Ростов,314,Александра,Волкова,2,Молоко 5%,4,600
182,d0f12093d88b14f81c54d33f0f057416,2024-02-25T00:00:00,2,Ярославль,9517,Надежда,Лебедева,11,Хлеб ржаной,3,60
183,df731026c2d2ef83f82aac3faa0bdd44,2024-02-25T00:00:00,1,Ростов,8303,Геннадий,Смирнов,9,Ручка шариковая,4,180
184,f6a17947c64e0691404cc703b1133aaa,2024-02-25T00:00:00,2,Ярославль,7616,Анна,Егорова,10,Томаты,1,50
185,8abb3cf19df7c0dcc2f494f0984a2353,2024-02-25T00:00:00,1,Ростов,9805,Эдуард,Михайлов,0,Молоко 1%,2,200
186,bf909c556b92e9fc60e5ee62baeb42aa,2024-02-25T00:00:00,1,Ростов,7703,Константин,Соколов,6,Яблоко,2,280
187,530633a653f5fa293bc20496845f9445,2024-02-25T00:00:00,2,Ярославль,5412,Оксана,Алексеева,6,Яблоко,3,420
188,1c80132dfbcbc4ea359ea244a6f82e5d,2024-02-25T00:00:00,2,Ярославль,502,Иван,Попов,8,Лампочка LED,3,900
189,da34712579b9cce788cd79c57532f9b5,2024-02-25T00:00:00,0,Москва,9907,Эдуард,Новиков,8,Лампочка LED,4,1200
190,26bbe94ecaf7a2bb576bfa41f1903431,2024-02-25T00:00:00,0,Москва,414,Александра,Алексеева,8,Лампочка LED,5,1500
191,7bc3554b5e791804f05f55b3d47ddd0c,2024-02-25T00:00:00,2,Ярославль,5203,Александр,Сидоров,7,Средство для мытья посуды,5,1000
